Session,Driver,Team,LapNumber,Stint,Compound,TyreLife,LapTime_sec,Sector1Time_sec,Sector2Time_sec,Sector3Time_sec,PitOutTime_sec,PitInTime_sec,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Position,IsAccurate
FP1,ALB,Williams,13.0,1.0,MEDIUM,13.0,83.67,29.408,18.178,36.084,,,266.0,268.0,291.0,280.0,1,,1
FP1,ALB,Williams,14.0,1.0,MEDIUM,14.0,109.973,42.659,25.302,42.012,,,148.0,266.0,271.0,267.0,0,,1
FP1,ALB,Williams,15.0,1.0,MEDIUM,15.0,83.144,29.126,18.308,35.71,,,268.0,260.0,303.0,283.0,1,,1
FP1,ALB,Williams,16.0,1.0,MEDIUM,16.0,113.206,38.842,28.913,45.451,,,175.0,191.0,263.0,265.0,0,,1
FP1,ALB,Williams,17.0,1.0,MEDIUM,17.0,83.663,29.561,18.28,35.822,,,255.0,271.0,291.0,276.0,0,,1
FP1,ALB,Williams,18.0,1.0,MEDIUM,18.0,,34.149,25.695,,,2804.052,199.0,200.0,,273.0,0,,0
FP1,ALB,Williams,19.0,2.0,SOFT,1.0,106.161,41.632,21.681,42.848,3178.659,,239.0,245.0,266.0,167.0,0,,0
FP1,ALB,Williams,20.0,2.0,SOFT,2.0,83.13,29.116,18.373,35.641,,,263.0,260.0,286.0,281.0,1,,1
FP1,ALB,Williams,21.0,2.0,SOFT,3.0,117.874,50.515,22.342,45.017,,,192.0,219.0,262.0,218.0,0,,1
FP1,ALB,Williams,22.0,2.0,SOFT,4.0,103.661,29.27,23.961,50.43,,,265.0,233.0,269.0,278.0,0,,1
FP1,ALB,Williams,23.0,2.0,SOFT,5.0,104.671,34.61,21.336,48.725,,,199.0,291.0,268.0,283.0,0,,1
FP1,ALB,Williams,24.0,2.0,SOFT,6.0,,29.094,25.103,,,4878.03,265.0,106.0,,281.0,0,,0
FP1,HUL,Audi,1.0,1.0,MEDIUM,1.0,,,24.754,45.67,902.982,,216.0,198.0,218.0,152.0,0,,0
FP1,HUL,Audi,2.0,1.0,MEDIUM,2.0,,37.025,23.85,,,1123.496,218.0,217.0,,194.0,0,,0
FP1,HUL,Audi,3.0,2.0,MEDIUM,3.0,116.443,54.584,20.656,41.203,1838.128,,204.0,256.0,253.0,152.0,0,,0
FP1,HUL,Audi,4.0,2.0,MEDIUM,4.0,85.935,30.553,18.444,36.938,,,268.0,288.0,295.0,263.0,1,,1
FP1,HUL,Audi,5.0,2.0,MEDIUM,5.0,110.302,40.611,27.73,41.961,,,222.0,207.0,263.0,199.0,0,,1
FP1,HUL,Audi,6.0,2.0,MEDIUM,6.0,83.555,29.44,18.134,35.981,,,272.0,281.0,302.0,283.0,1,,1
FP1,HUL,Audi,7.0,2.0,MEDIUM,7.0,127.205,41.554,32.505,53.146,,,162.0,168.0,264.0,208.0,0,,1
FP1,HUL,Audi,8.0,2.0,MEDIUM,8.0,100.144,34.604,21.347,44.193,,,176.0,255.0,263.0,275.0,0,,1
FP1,HUL,Audi,9.0,2.0,MEDIUM,9.0,83.014,28.845,18.508,35.661,,,272.0,273.0,296.0,292.0,1,,1
FP1,HUL,Audi,10.0,2.0,MEDIUM,10.0,,33.149,19.029,,,2628.063,265.0,271.0,,208.0,0,,0
FP1,HUL,Audi,11.0,3.0,SOFT,1.0,103.624,39.945,20.022,43.657,3008.942,,253.0,263.0,245.0,174.0,0,,0
FP1,HUL,Audi,12.0,3.0,SOFT,2.0,82.462,29.101,17.972,35.389,,,274.0,277.0,295.0,286.0,1,,1
FP1,HUL,Audi,13.0,3.0,SOFT,3.0,112.777,41.233,27.077,44.467,,,159.0,237.0,232.0,232.0,0,,1
FP1,HUL,Audi,14.0,3.0,SOFT,4.0,81.969,28.902,17.972,35.095,,,274.0,284.0,296.0,297.0,1,,1
FP1,HUL,Audi,15.0,3.0,SOFT,5.0,,37.135,19.624,,,3480.808,227.0,284.0,,215.0,0,,0
FP1,HUL,Audi,16.0,4.0,SOFT,6.0,132.97,60.578,21.242,51.15,4090.417,4206.466,225.0,302.0,,188.0,0,,0
FP1,HUL,Audi,17.0,5.0,SOFT,7.0,122.555,51.608,20.627,50.32,4222.711,4328.975,242.0,237.0,,216.0,0,,0
FP1,HUL,Audi,18.0,6.0,SOFT,8.0,124.698,52.958,20.758,50.982,4345.728,4453.148,239.0,226.0,,218.0,0,,0
FP1,HUL,Audi,19.0,7.0,SOFT,9.0,113.475,54.064,20.822,38.589,4470.911,,215.0,265.0,264.0,185.0,0,,0
FP1,HUL,Audi,20.0,7.0,SOFT,10.0,,37.247,27.976,,,,184.0,206.0,136.0,231.0,0,,0
FP1,HUL,Audi,21.0,7.0,SOFT,11.0,,39.473,20.657,,,4851.58,210.0,268.0,,145.0,0,,0
FP1,LAW,Racing Bulls,1.0,1.0,MEDIUM,1.0,130.079,63.449,22.685,43.945,941.942,,218.0,252.0,275.0,134.0,0,,0
FP1,LAW,Racing Bulls,2.0,1.0,MEDIUM,2.0,118.73,31.419,26.608,60.703,,,232.0,54.0,216.0,247.0,1,,0
FP1,LAW,Racing Bulls,3.0,1.0,MEDIUM,3.0,109.192,37.373,22.02,49.799,,,224.0,237.0,268.0,163.0,1,,0
FP1,LAW,Racing Bulls,4.0,1.0,MEDIUM,4.0,85.538,30.394,18.38,36.764,,,239.0,284.0,290.0,277.0,1,,1
FP1,LAW,Racing Bulls,5.0,1.0,MEDIUM,5.0,117.045,36.938,25.308,54.799,,,204.0,217.0,275.0,238.0,0,,1
FP1,LAW,Racing Bulls,6.0,1.0,MEDIUM,6.0,83.993,29.721,18.185,36.087,,,239.0,280.0,280.0,290.0,1,,1
FP1,LAW,Racing Bulls,7.0,1.0,MEDIUM,7.0,120.628,36.886,29.056,54.686,,,174.0,207.0,272.0,253.0,0,,1
FP1,LAW,Racing Bulls,8.0,1.0,MEDIUM,8.0,83.153,29.371,18.026,35.756,,,242.0,281.0,278.0,291.0,1,,1
FP1,LAW,Racing Bulls,9.0,1.0,MEDIUM,9.0,125.71,40.568,30.473,54.669,,,172.0,185.0,277.0,250.0,0,,1
FP1,LAW,Racing Bulls,10.0,1.0,MEDIUM,10.0,83.495,29.391,18.147,35.957,,,242.0,278.0,284.0,294.0,0,,1
FP1,LAW,Racing Bulls,11.0,1.0,MEDIUM,11.0,110.713,35.486,26.95,48.277,,,220.0,195.0,275.0,266.0,0,,1
FP1,LAW,Racing Bulls,12.0,1.0,MEDIUM,12.0,82.613,29.136,18.008,35.469,,,245.0,279.0,293.0,294.0,1,,1
FP1,LAW,Racing Bulls,13.0,1.0,MEDIUM,13.0,,34.758,21.482,,,2282.012,236.0,256.0,,268.0,0,,0
FP1,LAW,Racing Bulls,14.0,2.0,MEDIUM,14.0,116.947,59.697,18.863,38.387,2793.276,,240.0,287.0,272.0,213.0,0,,0
FP1,LAW,Racing Bulls,15.0,2.0,MEDIUM,15.0,87.439,30.823,19.034,37.582,,,235.0,264.0,301.0,281.0,0,,1
FP1,LAW,Racing Bulls,16.0,2.0,MEDIUM,16.0,86.563,30.545,18.673000000000002,37.345,,,237.0,273.0,291.0,303.0,0,,1
FP1,LAW,Racing Bulls,17.0,2.0,MEDIUM,17.0,86.088,30.131,18.633,37.324,,,238.0,273.0,290.0,295.0,0,,1
FP1,LAW,Racing Bulls,18.0,2.0,MEDIUM,18.0,86.168,30.222,18.665,37.281,,,238.0,273.0,302.0,285.0,0,,1
FP1,LAW,Racing Bulls,19.0,2.0,MEDIUM,19.0,87.134,30.304,18.655,38.175,,,237.0,276.0,296.0,302.0,0,,1
FP1,LAW,Racing Bulls,20.0,2.0,MEDIUM,20.0,87.067,30.677,18.599,37.791,,,238.0,282.0,296.0,289.0,0,,1
FP1,LAW,Racing Bulls,21.0,2.0,MEDIUM,21.0,,35.573,24.025,,,3528.288,199.0,262.0,,258.0,0,,0
FP1,LAW,Racing Bulls,22.0,3.0,SOFT,1.0,111.428,42.487,20.529,48.412,4001.023,,228.0,278.0,275.0,177.0,0,,0
FP1,LAW,Racing Bulls,23.0,3.0,SOFT,2.0,89.789,28.846,18.223,42.72,,,276.0,273.0,217.0,293.0,0,,1
FP1,LAW,Racing Bulls,24.0,3.0,SOFT,3.0,124.074,39.944,34.301,49.829,,,175.0,137.0,273.0,187.0,0,,1
FP1,LAW,Racing Bulls,25.0,3.0,SOFT,4.0,111.43,39.955,24.294,47.181,,,204.0,221.0,274.0,291.0,0,,1
FP1,LAW,Racing Bulls,26.0,3.0,SOFT,5.0,99.002,29.104,18.326,51.572,,,272.0,214.0,199.0,291.0,0,,1
FP1,LAW,Racing Bulls,27.0,3.0,SOFT,6.0,,41.643,26.461,98.767,,,201.0,211.0,92.0,189.0,0,,0
FP1,LAW,Racing Bulls,28.0,3.0,SOFT,7.0,,39.901,28.752,,,4819.218,176.0,175.0,,229.0,0,,0
FP1,OCO,Haas F1 Team,1.0,1.0,MEDIUM,1.0,,,21.734,49.355,908.447,,237.0,239.0,278.0,150.0,0,,0
FP1,OCO,Haas F1 Team,2.0,1.0,MEDIUM,2.0,94.589,32.36,18.687,43.542,,,274.0,277.0,115.0,257.0,1,,0
FP1,OCO,Haas F1 Team,3.0,1.0,MEDIUM,3.0,,43.393,24.4,,,1227.44,205.0,226.0,,158.0,0,,0
FP1,OCO,Haas F1 Team,4.0,2.0,MEDIUM,4.0,109.051,40.329,20.712,48.01,1357.445,,266.0,276.0,280.0,145.0,0,,0
FP1,OCO,Haas F1 Team,5.0,2.0,MEDIUM,5.0,84.853,29.789,18.398,36.666,,,272.0,279.0,303.0,294.0,1,,1
FP1,OCO,Haas F1 Team,6.0,2.0,MEDIUM,6.0,110.36,38.373,26.946,45.041,,,189.0,202.0,264.0,169.0,0,,1
FP1,OCO,Haas F1 Team,7.0,2.0,MEDIUM,7.0,93.615,29.528,18.4,45.687,,,235.0,257.0,227.0,291.0,0,,1
FP1,OCO,Haas F1 Team,8.0,2.0,MEDIUM,8.0,105.27,37.912,23.245,44.113,,,206.0,232.0,275.0,221.0,0,,1
FP1,OCO,Haas F1 Team,9.0,2.0,MEDIUM,9.0,83.879,29.395,18.397,36.087,,,276.0,277.0,302.0,300.0,1,,1
FP1,OCO,Haas F1 Team,10.0,2.0,MEDIUM,10.0,112.521,40.649,24.398,47.474,,,203.0,222.0,268.0,213.0,0,,1
FP1,OCO,Haas F1 Team,11.0,2.0,MEDIUM,11.0,83.312,29.042,18.416,35.854,,,260.0,275.0,298.0,296.0,1,,1
FP1,OCO,Haas F1 Team,12.0,2.0,MEDIUM,12.0,113.563,40.363,22.655,50.545,,,225.0,232.0,265.0,225.0,0,,1
FP1,OCO,Haas F1 Team,13.0,2.0,MEDIUM,13.0,82.997,28.963,18.347,35.687,,,276.0,278.0,298.0,296.0,1,,1
FP1,OCO,Haas F1 Team,14.0,2.0,MEDIUM,14.0,109.974,37.871,24.156,47.947,,,200.0,234.0,269.0,245.0,0,,1
FP1,OCO,Haas F1 Team,15.0,2.0,MEDIUM,15.0,82.794,28.894,18.348,35.552,,,269.0,275.0,298.0,297.0,1,,1
FP1,OCO,Haas F1 Team,16.0,2.0,MEDIUM,16.0,107.42,38.667,25.555,43.198,,,194.0,199.0,274.0,236.0,0,,1
FP1,OCO,Haas F1 Team,17.0,2.0,MEDIUM,17.0,82.556,28.789,18.363,35.404,,,266.0,274.0,300.0,300.0,1,,1
FP1,OCO,Haas F1 Team,18.0,2.0,MEDIUM,18.0,,34.528,24.334,,,2818.434,198.0,223.0,,257.0,0,,0
FP1,OCO,Haas F1 Team,19.0,3.0,MEDIUM,19.0,116.508,40.77,20.754,54.984,3345.477,,259.0,279.0,258.0,153.0,0,,0
FP1,OCO,Haas F1 Team,20.0,3.0,MEDIUM,20.0,83.711,29.559,18.181,35.971,,,270.0,280.0,302.0,294.0,0,,1
FP1,OCO,Haas F1 Team,21.0,3.0,MEDIUM,21.0,,33.6,22.482,,,3639.796,213.0,240.0,,247.0,0,,0
FP1,OCO,Haas F1 Team,22.0,4.0,SOFT,1.0,100.715,39.076,20.41,41.229,4067.748,,263.0,279.0,280.0,166.0,0,,0
FP1,OCO,Haas F1 Team,23.0,4.0,SOFT,2.0,82.248,29.144,17.709,35.395,,,250.0,306.0,303.0,307.0,1,,1
FP1,OCO,Haas F1 Team,24.0,4.0,SOFT,3.0,116.432,44.382,20.499,51.551,,4354.054,224.0,290.0,,220.0,0,,0
FP1,OCO,Haas F1 Team,25.0,5.0,SOFT,4.0,133.626,70.274,21.125,42.227,4368.585,,196.0,266.0,267.0,147.0,0,,0
FP1,OCO,Haas F1 Team,26.0,5.0,SOFT,5.0,82.161,29.123,17.704,35.334,,,265.0,301.0,303.0,296.0,1,,1
FP1,OCO,Haas F1 Team,27.0,5.0,SOFT,6.0,,40.284,26.324,,,,194.0,202.0,203.0,189.0,0,,0
FP1,OCO,Haas F1 Team,28.0,5.0,SOFT,7.0,,30.985,22.877,,,4863.728,273.0,218.0,,257.0,0,,0
FP1,LIN,Racing Bulls,1.0,2.0,SOFT,1.0,,,,,960.061,1220.683,,,,,0,,0
FP1,LIN,Racing Bulls,2.0,2.0,SOFT,2.0,120.536,47.839,22.114,50.583,2446.516,,206.0,238.0,270.0,117.0,0,,0
FP1,LIN,Racing Bulls,3.0,2.0,SOFT,3.0,86.804,31.279,18.609,36.916,,,241.0,319.0,312.0,249.0,1,,1
FP1,LIN,Racing Bulls,4.0,2.0,SOFT,4.0,103.81,34.485,22.419,46.906,,,226.0,253.0,265.0,246.0,0,,1
FP1,LIN,Racing Bulls,5.0,2.0,SOFT,5.0,84.823,29.806,18.327,36.69,,,247.0,288.0,301.0,274.0,1,,1
FP1,LIN,Racing Bulls,6.0,2.0,SOFT,6.0,103.364,36.115,22.616,44.633,,,218.0,253.0,271.0,238.0,0,,1
FP1,LIN,Racing Bulls,7.0,2.0,SOFT,7.0,83.667,29.365,18.482,35.82,,,249.0,281.0,307.0,289.0,1,,1
FP1,LIN,Racing Bulls,8.0,2.0,SOFT,8.0,107.892,34.573,22.017,51.302,,,227.0,241.0,265.0,258.0,0,,1
FP1,LIN,Racing Bulls,9.0,2.0,SOFT,9.0,82.799,28.951999999999998,18.356,35.491,,,249.0,282.0,301.0,287.0,1,,1
FP1,LIN,Racing Bulls,10.0,2.0,SOFT,10.0,106.416,35.17,21.978,49.268,,,233.0,241.0,274.0,271.0,0,,1
FP1,LIN,Racing Bulls,11.0,2.0,SOFT,11.0,82.587,28.429,18.594,35.564,,,296.0,270.0,297.0,293.0,1,,1
FP1,LIN,Racing Bulls,12.0,2.0,SOFT,12.0,,34.777,22.145,,,3501.875,225.0,265.0,,270.0,0,,0
FP1,LIN,Racing Bulls,13.0,2.0,SOFT,13.0,105.191,43.204,21.035,40.952,3701.024,,229.0,253.0,275.0,155.0,0,,0
FP1,LIN,Racing Bulls,14.0,2.0,SOFT,14.0,117.486,36.99,26.244,54.252,,,150.0,238.0,227.0,292.0,0,,0
FP1,LIN,Racing Bulls,15.0,2.0,SOFT,15.0,113.069,38.611,33.015,41.443,,,210.0,247.0,274.0,211.0,0,,0
FP1,LIN,Racing Bulls,16.0,2.0,SOFT,16.0,99.943,29.844,19.729,50.37,,,226.0,196.0,274.0,293.0,0,,1
FP1,LIN,Racing Bulls,17.0,2.0,SOFT,17.0,81.372,28.49,17.639,35.243,,,264.0,287.0,304.0,295.0,1,,1
FP1,LIN,Racing Bulls,18.0,2.0,SOFT,18.0,114.326,38.558,29.263,46.505,,,124.0,221.0,275.0,236.0,0,,1
FP1,LIN,Racing Bulls,19.0,2.0,SOFT,19.0,81.313,28.681,17.444,35.188,,,249.0,295.0,290.0,294.0,1,,1
FP1,LIN,Racing Bulls,20.0,2.0,SOFT,20.0,107.309,33.236,23.616,50.457,,,230.0,227.0,242.0,266.0,0,,1
FP1,LIN,Racing Bulls,21.0,2.0,SOFT,21.0,,38.537,23.484,,,,201.0,251.0,77.0,209.0,0,,0
FP1,LIN,Racing Bulls,22.0,2.0,SOFT,22.0,,32.024,25.259,,,4779.409,237.0,246.0,,251.0,0,,0
FP1,COL,Alpine,1.0,1.0,MEDIUM,1.0,125.448,60.452,21.483,43.513,989.825,,230.0,273.0,240.0,41.0,0,,0
FP1,COL,Alpine,2.0,1.0,MEDIUM,2.0,116.228,41.916,25.436,48.876,,,242.0,229.0,254.0,150.0,1,,0
FP1,COL,Alpine,3.0,1.0,MEDIUM,3.0,87.466,31.266,18.365,37.835,,,244.0,288.0,282.0,252.0,1,,1
FP1,COL,Alpine,4.0,1.0,MEDIUM,4.0,110.894,40.414,23.58,46.9,,,233.0,203.0,249.0,176.0,0,,1
FP1,COL,Alpine,5.0,1.0,MEDIUM,5.0,85.819,30.286,18.835,36.698,,,261.0,260.0,289.0,270.0,1,,1
FP1,COL,Alpine,6.0,1.0,MEDIUM,6.0,,63.735,24.859,,,1666.61,175.0,165.0,,217.0,0,,0
FP1,COL,Alpine,7.0,2.0,MEDIUM,7.0,103.487,41.725,18.682,43.08,2050.654,,234.0,279.0,275.0,166.0,0,,0
FP1,COL,Alpine,8.0,2.0,MEDIUM,8.0,85.654,30.328,18.29,37.036,,,267.0,268.0,288.0,260.0,1,,1
FP1,COL,Alpine,9.0,2.0,MEDIUM,9.0,87.89,31.548000000000002,18.484,37.858,,,242.0,291.0,290.0,241.0,0,,1
FP1,COL,Alpine,10.0,2.0,MEDIUM,10.0,84.446,29.639,18.184,36.623,,,269.0,291.0,291.0,278.0,1,,1
FP1,COL,Alpine,11.0,2.0,MEDIUM,11.0,,34.288,19.396,,,2502.216,247.0,261.0,,292.0,0,,0
FP1,COL,Alpine,12.0,3.0,SOFT,1.0,127.81,57.486,23.435,46.889,2854.647,,150.0,272.0,272.0,153.0,0,,0
FP1,COL,Alpine,13.0,3.0,SOFT,2.0,104.9,33.489,19.949,51.462,,,247.0,274.0,255.0,259.0,0,,1
FP1,COL,Alpine,14.0,3.0,SOFT,3.0,85.491,29.804,19.143,36.544,,,265.0,287.0,317.0,283.0,0,,1
FP1,COL,Alpine,15.0,3.0,SOFT,4.0,121.695,46.263,30.246,45.186,,,197.0,204.0,278.0,176.0,0,,1
FP1,COL,Alpine,16.0,3.0,SOFT,5.0,83.325,29.105,18.16,36.06,,,267.0,291.0,306.0,304.0,1,,1
FP1,COL,Alpine,17.0,3.0,SOFT,6.0,140.362,48.847,38.734,52.781,,,121.0,213.0,256.0,156.0,0,,1
FP1,COL,Alpine,18.0,3.0,SOFT,7.0,,30.579,25.005,,,3610.552,240.0,241.0,,287.0,0,,0
FP1,COL,Alpine,19.0,4.0,MEDIUM,12.0,110.403,43.192,22.294,44.917,4004.578,,234.0,264.0,258.0,123.0,0,,0
FP1,COL,Alpine,20.0,4.0,MEDIUM,13.0,90.433,32.135,20.251,38.047,,,253.0,286.0,278.0,225.0,0,,1
FP1,COL,Alpine,21.0,4.0,MEDIUM,14.0,88.019,30.768,20.017,37.234,,,254.0,285.0,277.0,275.0,0,,1
FP1,COL,Alpine,22.0,4.0,MEDIUM,15.0,87.097,30.251,19.595,37.251,,,258.0,284.0,275.0,270.0,0,,1
FP1,COL,Alpine,23.0,4.0,MEDIUM,16.0,87.007,30.319,19.572,37.116,,,254.0,283.0,272.0,283.0,0,,1
FP1,COL,Alpine,24.0,4.0,MEDIUM,17.0,86.929,30.276,19.496,37.157,,,254.0,289.0,277.0,282.0,0,,1
FP1,COL,Alpine,25.0,4.0,MEDIUM,18.0,,34.21,23.331,,,,203.0,229.0,119.0,275.0,0,,0
FP1,COL,Alpine,26.0,4.0,MEDIUM,19.0,,32.175,18.772,,,4809.006,246.0,280.0,,231.0,0,,0
FP1,HAM,Ferrari,1.0,1.0,MEDIUM,1.0,121.722,56.747,20.851,44.124,922.972,,200.0,257.0,273.0,127.0,0,,0
FP1,HAM,Ferrari,2.0,1.0,MEDIUM,2.0,102.82,29.969,18.09,54.761,,,271.0,283.0,190.0,266.0,1,,0
FP1,HAM,Ferrari,3.0,1.0,MEDIUM,3.0,107.519,42.566,21.631,43.322,,,210.0,276.0,284.0,79.0,0,,0
FP1,HAM,Ferrari,4.0,1.0,MEDIUM,4.0,102.28,31.552,20.546,50.182,,,239.0,278.0,285.0,304.0,1,,1
FP1,HAM,Ferrari,5.0,1.0,MEDIUM,5.0,83.813,29.243,18.135,36.435,,,237.0,288.0,283.0,309.0,1,,1
FP1,HAM,Ferrari,6.0,1.0,MEDIUM,6.0,115.184,46.741,24.59,43.853,,,193.0,256.0,268.0,224.0,0,,1
FP1,HAM,Ferrari,7.0,1.0,MEDIUM,7.0,83.032,29.27,17.997,35.765,,,241.0,291.0,298.0,277.0,1,,1
FP1,HAM,Ferrari,8.0,1.0,MEDIUM,8.0,117.384,48.774,25.461,43.149,,,146.0,257.0,271.0,216.0,0,,1
FP1,HAM,Ferrari,9.0,1.0,MEDIUM,9.0,82.692,28.936,17.957,35.799,,,241.0,292.0,301.0,279.0,1,,1
FP1,HAM,Ferrari,10.0,1.0,MEDIUM,10.0,126.428,48.558,35.985,41.885,,,121.0,234.0,275.0,219.0,0,,1
FP1,HAM,Ferrari,11.0,1.0,MEDIUM,11.0,81.966,28.825,17.834,35.307,,,244.0,292.0,299.0,280.0,1,,1
FP1,HAM,Ferrari,12.0,1.0,MEDIUM,12.0,115.106,45.002,29.349,40.755,,,130.0,250.0,276.0,233.0,0,,1
FP1,HAM,Ferrari,13.0,1.0,MEDIUM,13.0,81.698,28.646,17.642,35.41,,,250.0,302.0,312.0,281.0,1,,1
FP1,HAM,Ferrari,14.0,1.0,MEDIUM,14.0,108.438,38.32,25.463,44.655,,,163.0,251.0,269.0,265.0,0,,1
FP1,HAM,Ferrari,15.0,1.0,MEDIUM,15.0,105.147,29.73,22.826,52.591,,,233.0,223.0,280.0,278.0,0,,1
FP1,HAM,Ferrari,16.0,1.0,MEDIUM,16.0,,28.855,17.919,,,2538.548,279.0,291.0,,291.0,0,,0
FP1,HAM,Ferrari,17.0,2.0,SOFT,1.0,109.874,46.896,21.116,41.862,3035.345,,216.0,250.0,275.0,140.0,0,,0
FP1,HAM,Ferrari,18.0,2.0,SOFT,2.0,81.295,28.699,17.743,34.853,,,242.0,293.0,300.0,281.0,1,,1
FP1,HAM,Ferrari,19.0,2.0,SOFT,3.0,128.01,50.376,34.987,42.647,,,107.0,203.0,276.0,229.0,0,,1
FP1,HAM,Ferrari,20.0,2.0,SOFT,4.0,81.162,28.573,17.694,34.895,,,245.0,294.0,298.0,281.0,1,,1
FP1,HAM,Ferrari,21.0,2.0,SOFT,5.0,148.892,56.899,41.814,50.179,,,92.0,120.0,280.0,206.0,0,,1
FP1,HAM,Ferrari,22.0,2.0,SOFT,6.0,103.234,34.854,19.93,48.45,,,178.0,289.0,280.0,287.0,0,,1
FP1,HAM,Ferrari,23.0,2.0,SOFT,7.0,80.736,28.448,17.607,34.681,,,246.0,299.0,307.0,288.0,1,,1
FP1,HAM,Ferrari,24.0,2.0,SOFT,8.0,,39.638,23.892,,,3876.425,227.0,164.0,,226.0,0,,0
FP1,HAM,Ferrari,25.0,3.0,MEDIUM,17.0,119.842,57.808,18.286,43.748,4175.104,,251.0,289.0,262.0,221.0,0,,0
FP1,HAM,Ferrari,26.0,3.0,MEDIUM,18.0,90.97,33.283,19.005,38.682,,,207.0,276.0,296.0,253.0,0,,1
FP1,HAM,Ferrari,27.0,3.0,MEDIUM,19.0,83.446,29.203,17.861,36.382,,,270.0,295.0,293.0,289.0,0,,1
FP1,HAM,Ferrari,28.0,3.0,MEDIUM,20.0,84.79,29.996,18.213,36.581,,,271.0,292.0,292.0,283.0,0,,1
FP1,HAM,Ferrari,29.0,3.0,MEDIUM,21.0,,46.658,26.716,,,,148.0,273.0,157.0,221.0,0,,0
FP1,HAM,Ferrari,30.0,3.0,MEDIUM,22.0,,35.005,22.084,,,4828.332,215.0,271.0,,255.0,0,,0
FP1,SAI,Williams,1.0,1.0,HARD,1.0,,70.532,27.63,,954.752,1083.722,245.0,178.0,,104.0,0,,0
FP1,SAI,Williams,2.0,2.0,HARD,2.0,108.209,38.581,20.709,48.919,1598.655,,246.0,261.0,283.0,181.0,0,,0
FP1,SAI,Williams,3.0,2.0,HARD,3.0,85.677,30.216,18.71,36.751,,,252.0,257.0,289.0,271.0,1,,1
FP1,SAI,Williams,4.0,2.0,HARD,4.0,100.792,30.158,21.679,48.955,,,238.0,255.0,260.0,271.0,0,,1
FP1,SAI,Williams,5.0,2.0,HARD,5.0,83.808,29.461,18.438,35.909,,,259.0,262.0,300.0,277.0,1,,1
FP1,SAI,Williams,6.0,2.0,HARD,6.0,106.832,38.863,25.105,42.864,,,199.0,216.0,273.0,214.0,0,,1
FP1,SAI,Williams,7.0,2.0,HARD,7.0,83.629,29.396,18.176,36.057,,,259.0,271.0,290.0,285.0,1,,1
FP1,SAI,Williams,8.0,2.0,HARD,8.0,107.157,38.202,24.56,44.395,,,222.0,219.0,276.0,204.0,0,,1
FP1,SAI,Williams,9.0,2.0,HARD,9.0,98.218,32.646,21.005,44.567,,,220.0,266.0,276.0,287.0,0,,1
FP1,SAI,Williams,10.0,2.0,HARD,10.0,92.482,29.277,18.209,44.996,,,263.0,273.0,278.0,288.0,0,,1
FP1,SAI,Williams,11.0,2.0,HARD,11.0,94.237,31.086,19.433,43.718,,,256.0,285.0,280.0,287.0,0,,1
FP1,SAI,Williams,12.0,2.0,HARD,12.0,82.827,29.081,18.119,35.627,,,263.0,267.0,300.0,290.0,1,,1
FP1,SAI,Williams,13.0,2.0,HARD,13.0,107.756,37.617,24.845,45.294,,,188.0,197.0,274.0,229.0,0,,1
FP1,SAI,Williams,14.0,2.0,HARD,14.0,83.141,29.021,18.178,35.942,,,258.0,263.0,309.0,284.0,0,,1
FP1,SAI,Williams,15.0,2.0,HARD,15.0,,37.232,26.195,,,2935.238,198.0,235.0,,245.0,0,,0
FP1,SAI,Williams,16.0,3.0,SOFT,1.0,108.257,42.304,20.936,45.017,3213.154,,246.0,269.0,277.0,141.0,0,,0
FP1,SAI,Williams,17.0,3.0,SOFT,2.0,82.638,29.009,18.089,35.54,,,258.0,268.0,288.0,287.0,1,,1
FP1,SAI,Williams,18.0,3.0,SOFT,3.0,121.72,40.614,30.981,50.125,,,165.0,165.0,270.0,186.0,0,,1
FP1,SAI,Williams,19.0,3.0,SOFT,4.0,102.672,31.987,23.545,47.14,,,217.0,229.0,277.0,285.0,0,,1
FP1,SAI,Williams,20.0,3.0,SOFT,5.0,82.323,28.868,18.091,35.364,,,260.0,268.0,292.0,289.0,1,,1
FP1,SAI,Williams,21.0,3.0,SOFT,6.0,,35.59,21.918,,,3807.773,217.0,256.0,,232.0,0,,0
FP1,SAI,Williams,22.0,4.0,SOFT,7.0,149.548,81.829,26.674,41.045,3915.778,,185.0,254.0,272.0,179.0,0,,0
FP1,SAI,Williams,23.0,4.0,SOFT,8.0,86.805,29.708,19.671,37.426,,,259.0,283.0,270.0,280.0,0,,1
FP1,SAI,Williams,24.0,4.0,SOFT,9.0,87.405,29.681,19.609,38.115,,,262.0,287.0,275.0,277.0,0,,1
FP1,SAI,Williams,25.0,4.0,SOFT,10.0,86.258,29.805,19.776,36.677,,,256.0,288.0,273.0,275.0,0,,1
FP1,SAI,Williams,26.0,4.0,SOFT,11.0,85.76,29.506,19.769,36.485,,,255.0,281.0,273.0,282.0,0,,1
FP1,SAI,Williams,27.0,4.0,SOFT,12.0,85.566,29.433,19.648,36.485,,,255.0,282.0,272.0,283.0,0,,1
FP1,SAI,Williams,28.0,4.0,SOFT,13.0,85.811,29.73,19.615,36.466,,,259.0,283.0,271.0,277.0,0,,1
FP1,SAI,Williams,29.0,4.0,SOFT,14.0,,43.444,32.07,,,,164.0,122.0,141.0,201.0,0,,0
