GP,Driver,Team,Stint,Compound,TyreLife,LapNumber,LapTime_sec,Sector1Time_sec,Sector2Time_sec,Sector3Time_sec,FreshTyre,LongRunID,CleanLapCount
R03_Japan,LAW,Racing Bulls,2.0,HARD,7.0,29.0,94.925,34.933,42.068,17.924,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,8.0,30.0,94.86,34.844,42.041,17.975,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,9.0,31.0,94.716,34.75,41.936,18.03,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,10.0,32.0,94.647,34.705,41.903,18.039,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,11.0,33.0,94.773,34.796,41.974,18.003,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,12.0,34.0,94.85,34.755,42.038,18.057,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,13.0,35.0,94.999,34.732,41.99,18.277,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,14.0,36.0,94.581,34.706,41.784,18.091,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,15.0,37.0,94.938,34.715,41.969,18.254,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,16.0,38.0,94.436,34.593,41.826,18.017,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,17.0,39.0,94.526,34.592,41.87,18.064,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,18.0,40.0,94.879,34.759,41.921,18.199,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,19.0,41.0,94.796,34.761,41.874,18.161,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,20.0,42.0,94.926,34.833,41.941,18.152,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,21.0,43.0,94.87,34.826,41.847,18.197,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,22.0,44.0,94.882,34.966,41.779,18.137,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,23.0,45.0,94.794,34.847,41.817,18.13,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,24.0,46.0,94.827,34.835,41.832,18.16,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,25.0,47.0,94.955,34.978,41.895,18.082,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,26.0,48.0,94.668,34.762,41.778,18.128,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,27.0,49.0,94.701,34.886,41.726,18.089,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,28.0,50.0,94.634,34.864,41.727,18.043,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,29.0,51.0,94.341,34.717,41.585,18.039,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,30.0,52.0,94.295,34.761,41.545,17.989,True,R03_Japan_LAW_S2,26
R03_Japan,LAW,Racing Bulls,2.0,HARD,31.0,53.0,94.23,34.632,41.733,17.865,True,R03_Japan_LAW_S2,26
R03_Japan,LEC,Ferrari,1.0,MEDIUM,1.0,1.0,96.36,,41.648,18.305,True,R03_Japan_LEC_S1,16
R03_Japan,LEC,Ferrari,1.0,MEDIUM,2.0,2.0,95.126,34.987,42.055,18.084,True,R03_Japan_LEC_S1,16
R03_Japan,LEC,Ferrari,1.0,MEDIUM,3.0,3.0,95.105,35.159,41.807,18.139,True,R03_Japan_LEC_S1,16
R03_Japan,LEC,Ferrari,1.0,MEDIUM,4.0,4.0,96.431,35.751,42.366,18.314,True,R03_Japan_LEC_S1,16
R03_Japan,LEC,Ferrari,1.0,MEDIUM,5.0,5.0,95.209,34.819,42.188,18.202,True,R03_Japan_LEC_S1,16
R03_Japan,LEC,Ferrari,1.0,MEDIUM,6.0,6.0,95.287,34.924,42.114,18.249,True,R03_Japan_LEC_S1,16
R03_Japan,LEC,Ferrari,1.0,MEDIUM,7.0,7.0,94.955,34.58,42.098,18.277,True,R03_Japan_LEC_S1,16
R03_Japan,LEC,Ferrari,1.0,MEDIUM,8.0,8.0,95.458,34.685,42.49,18.283,True,R03_Japan_LEC_S1,16
R03_Japan,LEC,Ferrari,1.0,MEDIUM,9.0,9.0,95.623,34.94,42.173,18.51,True,R03_Japan_LEC_S1,16
R03_Japan,LEC,Ferrari,1.0,MEDIUM,10.0,10.0,95.146,34.721,42.21,18.215,True,R03_Japan_LEC_S1,16
R03_Japan,LEC,Ferrari,1.0,MEDIUM,11.0,11.0,95.145,34.888,42.046,18.211,True,R03_Japan_LEC_S1,16
R03_Japan,LEC,Ferrari,1.0,MEDIUM,12.0,12.0,95.201,34.963,41.973,18.265,True,R03_Japan_LEC_S1,16
R03_Japan,LEC,Ferrari,1.0,MEDIUM,13.0,13.0,95.408,35.037,42.103,18.268,True,R03_Japan_LEC_S1,16
R03_Japan,LEC,Ferrari,1.0,MEDIUM,14.0,14.0,95.305,34.916,42.184,18.205,True,R03_Japan_LEC_S1,16
R03_Japan,LEC,Ferrari,1.0,MEDIUM,15.0,15.0,95.903,34.939,42.157,18.807,True,R03_Japan_LEC_S1,16
R03_Japan,LEC,Ferrari,1.0,MEDIUM,16.0,16.0,95.307,35.102,41.942,18.263,True,R03_Japan_LEC_S1,16
R03_Japan,LEC,Ferrari,2.0,HARD,2.0,19.0,94.426,34.787,41.516,18.123,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,3.0,20.0,94.266,34.695,41.458,18.113,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,4.0,21.0,94.132,34.478,41.616,18.038,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,11.0,28.0,95.287,35.331,41.904,18.052,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,12.0,29.0,93.666,34.302,41.486,17.878,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,13.0,30.0,93.696,34.331,41.368,17.997,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,14.0,31.0,93.915,34.399,41.644,17.872,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,15.0,32.0,93.494,34.121,41.499,17.874,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,16.0,33.0,93.444,34.154,41.412,17.878,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,17.0,34.0,93.508,34.361,41.287,17.86,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,18.0,35.0,93.252,34.17,41.246,17.836,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,19.0,36.0,93.663,34.397,41.35,17.916,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,20.0,37.0,93.744,34.335,41.364,18.045,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,21.0,38.0,93.128,34.033,41.13,17.965,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,22.0,39.0,93.457,34.273,41.215,17.969,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,23.0,40.0,93.705,34.127,41.414,18.164,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,24.0,41.0,94.154,34.659,41.387,18.108,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,25.0,42.0,93.418,34.046,41.392,17.98,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,26.0,43.0,93.205,34.035,41.101,18.069,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,27.0,44.0,93.304,34.186,41.07,18.048,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,28.0,45.0,93.607,34.179,41.274,18.154,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,29.0,46.0,93.16,33.994,41.12,18.046,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,30.0,47.0,93.122,33.936,41.208,17.978,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,31.0,48.0,93.011,33.676,41.14,18.195,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,32.0,49.0,93.486,34.157,41.291,18.038,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,33.0,50.0,94.173,34.173,41.289,18.711,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,34.0,51.0,92.897,33.813,41.284,17.8,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,35.0,52.0,93.201,34.047,41.137,18.017,True,R03_Japan_LEC_S2,29
R03_Japan,LEC,Ferrari,2.0,HARD,36.0,53.0,92.634,33.905,40.919,17.81,True,R03_Japan_LEC_S2,29
R03_Japan,LIN,Racing Bulls,1.0,MEDIUM,2.0,2.0,96.174,35.265,42.825,18.084,True,R03_Japan_LIN_S1,16
R03_Japan,LIN,Racing Bulls,1.0,MEDIUM,3.0,3.0,96.233,35.347,42.792,18.094,True,R03_Japan_LIN_S1,16
R03_Japan,LIN,Racing Bulls,1.0,MEDIUM,4.0,4.0,96.039,35.296,42.736,18.007,True,R03_Japan_LIN_S1,16
R03_Japan,LIN,Racing Bulls,1.0,MEDIUM,5.0,5.0,98.053,35.528,43.293,19.232,True,R03_Japan_LIN_S1,16
R03_Japan,LIN,Racing Bulls,1.0,MEDIUM,6.0,6.0,97.489,36.77,42.663,18.056,True,R03_Japan_LIN_S1,16
R03_Japan,LIN,Racing Bulls,1.0,MEDIUM,7.0,7.0,96.39,35.836,42.575,17.979,True,R03_Japan_LIN_S1,16
R03_Japan,LIN,Racing Bulls,1.0,MEDIUM,8.0,8.0,96.083,35.615,42.431,18.037,True,R03_Japan_LIN_S1,16
R03_Japan,LIN,Racing Bulls,1.0,MEDIUM,9.0,9.0,96.39,35.568,42.811,18.011,True,R03_Japan_LIN_S1,16
R03_Japan,LIN,Racing Bulls,1.0,MEDIUM,10.0,10.0,96.491,35.732,42.676,18.083,True,R03_Japan_LIN_S1,16
R03_Japan,LIN,Racing Bulls,1.0,MEDIUM,11.0,11.0,97.139,36.015,42.75,18.374,True,R03_Japan_LIN_S1,16
R03_Japan,LIN,Racing Bulls,1.0,MEDIUM,12.0,12.0,98.709,36.17,44.055,18.484,True,R03_Japan_LIN_S1,16
R03_Japan,LIN,Racing Bulls,1.0,MEDIUM,13.0,13.0,96.242,35.425,42.63,18.187,True,R03_Japan_LIN_S1,16
R03_Japan,LIN,Racing Bulls,1.0,MEDIUM,14.0,14.0,96.534,35.72,42.676,18.138,True,R03_Japan_LIN_S1,16
R03_Japan,LIN,Racing Bulls,1.0,MEDIUM,15.0,15.0,97.289,35.76,42.641,18.888,True,R03_Japan_LIN_S1,16
R03_Japan,LIN,Racing Bulls,1.0,MEDIUM,16.0,16.0,96.823,35.876,42.795,18.152,True,R03_Japan_LIN_S1,16
R03_Japan,LIN,Racing Bulls,1.0,MEDIUM,17.0,17.0,96.552,35.749,42.723,18.08,True,R03_Japan_LIN_S1,16
R03_Japan,LIN,Racing Bulls,2.0,HARD,2.0,20.0,95.464,35.291,42.231,17.942,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,10.0,28.0,96.421,35.618,42.743,18.06,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,11.0,29.0,96.405,35.954,42.283,18.168,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,12.0,30.0,95.724,35.576,41.947,18.201,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,13.0,31.0,95.962,35.809,42.126,18.027,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,14.0,32.0,95.137,35.129,41.998,18.01,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,15.0,33.0,95.16,35.082,42.064,18.014,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,16.0,34.0,95.225,35.135,42.058,18.032,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,17.0,35.0,95.402,35.135,42.177,18.09,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,18.0,36.0,94.96,35.085,41.897,17.978,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,19.0,37.0,94.86,34.979,41.911,17.97,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,20.0,38.0,94.723,34.81,41.924,17.989,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,21.0,39.0,95.096,35.136,41.882,18.078,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,22.0,40.0,94.521,34.906,41.714,17.901,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,23.0,41.0,94.853,35.025,41.888,17.94,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,24.0,42.0,94.964,35.04,41.929,17.995,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,25.0,43.0,94.885,34.963,41.894,18.028,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,26.0,44.0,94.769,34.864,41.786,18.119,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,27.0,45.0,94.733,34.901,41.829,18.003,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,28.0,46.0,94.676,34.943,41.86,17.873,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,29.0,47.0,94.716,35.031,41.799,17.886,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,30.0,48.0,94.872,34.954,41.968,17.95,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,31.0,49.0,95.229,35.134,42.023,18.072,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,32.0,50.0,94.845,34.92,41.918,18.007,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,33.0,51.0,94.6,34.881,41.792,17.927,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,34.0,52.0,94.585,34.959,41.698,17.928,True,R03_Japan_LIN_S2,27
R03_Japan,LIN,Racing Bulls,2.0,HARD,35.0,53.0,94.314,34.946,41.569,17.799,True,R03_Japan_LIN_S2,27
R03_Japan,NOR,McLaren,1.0,MEDIUM,1.0,1.0,97.206,,42.011,18.104,True,R03_Japan_NOR_S1,15
R03_Japan,NOR,McLaren,1.0,MEDIUM,2.0,2.0,94.905,34.856,42.12,17.929,True,R03_Japan_NOR_S1,15
R03_Japan,NOR,McLaren,1.0,MEDIUM,3.0,3.0,96.301,36.026,42.108,18.167,True,R03_Japan_NOR_S1,15
R03_Japan,NOR,McLaren,1.0,MEDIUM,4.0,4.0,95.451,35.147,42.19,18.114,True,R03_Japan_NOR_S1,15
R03_Japan,NOR,McLaren,1.0,MEDIUM,5.0,5.0,95.17,34.925,42.206,18.039,True,R03_Japan_NOR_S1,15
R03_Japan,NOR,McLaren,1.0,MEDIUM,6.0,6.0,95.051,34.901,42.063,18.087,True,R03_Japan_NOR_S1,15
R03_Japan,NOR,McLaren,1.0,MEDIUM,7.0,7.0,95.045,34.741,42.156,18.148,True,R03_Japan_NOR_S1,15
R03_Japan,NOR,McLaren,1.0,MEDIUM,8.0,8.0,95.247,34.769,42.234,18.244,True,R03_Japan_NOR_S1,15
R03_Japan,NOR,McLaren,1.0,MEDIUM,9.0,9.0,95.672,35.184,42.166,18.322,True,R03_Japan_NOR_S1,15
R03_Japan,NOR,McLaren,1.0,MEDIUM,10.0,10.0,95.228,34.968,42.231,18.029,True,R03_Japan_NOR_S1,15
R03_Japan,NOR,McLaren,1.0,MEDIUM,11.0,11.0,96.219,35.055,42.309,18.855,True,R03_Japan_NOR_S1,15
R03_Japan,NOR,McLaren,1.0,MEDIUM,12.0,12.0,95.457,35.369,42.136,17.952,True,R03_Japan_NOR_S1,15
R03_Japan,NOR,McLaren,1.0,MEDIUM,13.0,13.0,95.079,35.0,42.106,17.973,True,R03_Japan_NOR_S1,15
R03_Japan,NOR,McLaren,1.0,MEDIUM,14.0,14.0,95.339,35.006,42.32,18.013,True,R03_Japan_NOR_S1,15
R03_Japan,NOR,McLaren,1.0,MEDIUM,15.0,15.0,95.315,34.906,42.361,18.048,True,R03_Japan_NOR_S1,15
R03_Japan,NOR,McLaren,2.0,HARD,2.0,18.0,94.916,34.876,41.988,18.052,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,3.0,19.0,94.285,34.516,41.804,17.965,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,4.0,20.0,93.771,34.258,41.67,17.843,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,5.0,21.0,94.161,34.402,41.856,17.903,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,12.0,28.0,95.248,35.273,42.048,17.927,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,13.0,29.0,94.083,34.396,41.948,17.739,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,14.0,30.0,93.851,34.362,41.618,17.871,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,15.0,31.0,94.131,34.461,41.767,17.903,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,16.0,32.0,94.419,34.65,41.795,17.974,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,17.0,33.0,93.787,34.252,41.655,17.88,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,18.0,34.0,93.494,34.05,41.548,17.896,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,19.0,35.0,93.58,34.059,41.642,17.879,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,20.0,36.0,93.359,34.073,41.466,17.82,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,21.0,37.0,93.602,34.074,41.651,17.877,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,22.0,38.0,93.455,34.042,41.593,17.82,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,23.0,39.0,93.679,34.167,41.669,17.843,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,24.0,40.0,93.347,34.076,41.448,17.823,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,25.0,41.0,93.398,34.089,41.503,17.806,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,26.0,42.0,93.702,34.25,41.574,17.878,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,27.0,43.0,93.927,34.427,41.619,17.881,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,28.0,44.0,93.362,34.167,41.373,17.822,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,29.0,45.0,93.521,34.254,41.441,17.826,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,30.0,46.0,93.437,34.254,41.281,17.902,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,31.0,47.0,93.624,34.233,41.296,18.095,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,32.0,48.0,94.608,35.091,41.699,17.818,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,33.0,49.0,93.483,34.299,41.375,17.809,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,34.0,50.0,94.087,34.32,41.589,18.178,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,35.0,51.0,95.007,35.08,41.66,18.267,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,36.0,52.0,93.208,33.929,41.363,17.916,True,R03_Japan_NOR_S2,30
R03_Japan,NOR,McLaren,2.0,HARD,37.0,53.0,93.56,34.131,41.674,17.755,True,R03_Japan_NOR_S2,30
R03_Japan,OCO,Haas F1 Team,1.0,MEDIUM,2.0,2.0,96.654,35.386,42.561,18.707,True,R03_Japan_OCO_S1,17
R03_Japan,OCO,Haas F1 Team,1.0,MEDIUM,3.0,3.0,96.094,35.745,42.33,18.019,True,R03_Japan_OCO_S1,17
R03_Japan,OCO,Haas F1 Team,1.0,MEDIUM,4.0,4.0,95.956,35.434,42.395,18.127,True,R03_Japan_OCO_S1,17
R03_Japan,OCO,Haas F1 Team,1.0,MEDIUM,5.0,5.0,96.746,35.492,42.449,18.805,True,R03_Japan_OCO_S1,17
R03_Japan,OCO,Haas F1 Team,1.0,MEDIUM,6.0,6.0,96.55,35.711,42.569,18.27,True,R03_Japan_OCO_S1,17
R03_Japan,OCO,Haas F1 Team,1.0,MEDIUM,7.0,7.0,96.288,35.524,42.604,18.16,True,R03_Japan_OCO_S1,17
R03_Japan,OCO,Haas F1 Team,1.0,MEDIUM,8.0,8.0,95.822,35.434,42.322,18.066,True,R03_Japan_OCO_S1,17
R03_Japan,OCO,Haas F1 Team,1.0,MEDIUM,9.0,9.0,96.357,35.423,42.669,18.265,True,R03_Japan_OCO_S1,17
R03_Japan,OCO,Haas F1 Team,1.0,MEDIUM,10.0,10.0,96.43,35.578,42.565,18.287,True,R03_Japan_OCO_S1,17
R03_Japan,OCO,Haas F1 Team,1.0,MEDIUM,11.0,11.0,96.476,35.581,42.633,18.262,True,R03_Japan_OCO_S1,17
R03_Japan,OCO,Haas F1 Team,1.0,MEDIUM,12.0,12.0,96.593,35.653,42.664,18.276,True,R03_Japan_OCO_S1,17
R03_Japan,OCO,Haas F1 Team,1.0,MEDIUM,13.0,13.0,96.759,35.759,42.592,18.408,True,R03_Japan_OCO_S1,17
R03_Japan,OCO,Haas F1 Team,1.0,MEDIUM,14.0,14.0,96.706,35.739,42.639,18.328,True,R03_Japan_OCO_S1,17
R03_Japan,OCO,Haas F1 Team,1.0,MEDIUM,15.0,15.0,96.608,35.693,42.586,18.329,True,R03_Japan_OCO_S1,17
R03_Japan,OCO,Haas F1 Team,1.0,MEDIUM,16.0,16.0,96.779,35.75,42.699,18.33,True,R03_Japan_OCO_S1,17
R03_Japan,OCO,Haas F1 Team,1.0,MEDIUM,17.0,17.0,97.457,35.687,42.719,19.051,True,R03_Japan_OCO_S1,17
R03_Japan,OCO,Haas F1 Team,1.0,MEDIUM,18.0,18.0,96.456,35.804,42.384,18.268,True,R03_Japan_OCO_S1,17
R03_Japan,OCO,Haas F1 Team,2.0,HARD,9.0,28.0,96.64,35.637,42.438,18.565,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,10.0,29.0,94.428,34.967,41.652,17.809,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,11.0,30.0,94.872,34.906,42.002,17.964,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,12.0,31.0,94.631,34.816,41.835,17.98,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,13.0,32.0,94.665,34.937,41.793,17.935,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,14.0,33.0,94.697,34.877,41.879,17.941,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,15.0,34.0,94.773,34.848,41.837,18.088,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,16.0,35.0,94.881,34.875,41.765,18.241,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,17.0,36.0,94.717,35.01,41.69,18.017,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,18.0,37.0,94.858,34.796,41.713,18.349,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,19.0,38.0,94.878,35.085,41.782,18.011,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,20.0,39.0,94.348,34.724,41.705,17.919,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,21.0,40.0,94.789,34.907,41.793,18.089,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,22.0,41.0,94.787,34.891,41.848,18.048,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,23.0,42.0,94.903,35.039,41.7,18.164,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,24.0,43.0,94.863,35.056,41.752,18.055,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,25.0,44.0,94.968,35.191,41.683,18.094,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,26.0,45.0,94.967,35.109,41.755,18.103,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,27.0,46.0,94.785,35.019,41.713,18.053,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,28.0,47.0,94.917,35.092,41.752,18.073,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,29.0,48.0,94.692,34.981,41.62,18.091,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,30.0,49.0,94.766,35.057,41.698,18.011,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,31.0,50.0,94.669,34.997,41.675,17.997,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,32.0,51.0,94.389,35.044,41.452,17.893,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,33.0,52.0,94.268,34.846,41.504,17.918,True,R03_Japan_OCO_S2,26
R03_Japan,OCO,Haas F1 Team,2.0,HARD,34.0,53.0,94.256,34.859,41.56,17.837,True,R03_Japan_OCO_S2,26
